width	length	x	Vmax 
0.380000 4.640000 0.093000 0.080359
5.580000 4.930000 0.870800 10.657159
8.090000 5.710000 1.099800 22.741291
8.350000 6.390000 1.196200 28.488821
9.380000 1.690000 0.401700 3.054532
4.850000 6.190000 0.899900 12.050550
7.040000 1.810000 0.419700 2.525882
3.790000 8.090000 0.811500 11.372352
9.960000 0.270000 0.067000 0.089535
7.890000 6.560000 1.189000 27.407858
2.950000 2.610000 0.460700 1.578125
9.430000 8.610000 1.498700 54.108481
1.750000 3.430000 0.368200 1.005272
7.040000 6.850000 1.157200 24.802767
0.290000 3.470000 0.070900 0.034971
1.940000 8.870000 0.455600 3.730459
0.220000 0.410000 0.045800 0.001872
9.580000 4.770000 1.008900 20.997920
3.890000 4.940000 0.720400 6.174001
3.960000 1.900000 0.404900 1.390568
5.530000 8.220000 1.081800 22.056025
2.570000 4.480000 0.526000 2.737148
8.040000 7.340000 1.277700 33.528914
4.830000 5.360000 0.845700 9.737616
1.520000 2.370000 0.301700 0.488532
7.570000 8.290000 1.317600 36.768033
3.450000 2.930000 0.526400 2.368813
0.570000 0.660000 0.101700 0.017024
8.270000 8.340000 1.384100 42.429488
9.460000 0.040000 0.010000 0.001888
8.380000 7.850000 1.350300 39.490202
3.740000 1.780000 0.380000 1.155048
5.700000 6.510000 1.010800 16.688440
5.780000 3.960000 0.770200 7.900816
4.100000 2.950000 0.564500 3.054053
9.870000 2.900000 0.663900 8.916208
6.680000 0.050000 0.012500 0.002080
2.250000 9.880000 0.526800 5.562958
1.590000 7.420000 0.373900 2.101066
3.690000 3.880000 0.630200 4.010958
0.140000 7.270000 0.034800 0.017640
7.590000 7.460000 1.254000 31.558244
8.150000 7.390000 1.290400 34.561295
3.700000 6.460000 0.757600 8.184655
0.410000 2.000000 0.096700 0.037840
7.510000 7.820000 1.276700 33.327525
1.770000 2.530000 0.341900 0.685627
9.180000 6.220000 1.214100 31.082751
6.090000 4.800000 0.888600 11.584440
8.190000 8.390000 1.381400 42.187873
7.980000 0.650000 0.159100 0.404462
4.080000 8.900000 0.877200 14.577141
9.900000 9.830000 1.644100 71.112378
3.070000 7.070000 0.666600 6.641785
5.220000 3.690000 0.710400 6.124461
8.150000 8.360000 1.375500 41.654254
2.350000 0.270000 0.065400 0.020203
1.870000 6.320000 0.427800 2.371333
1.600000 4.880000 0.361900 1.317918
6.550000 8.300000 1.212000 29.384184
3.780000 7.170000 0.789600 9.715422
3.630000 4.300000 0.653800 4.543616
2.990000 1.100000 0.245100 0.373625
3.780000 4.380000 0.674500 4.969959
1.240000 9.940000 0.299700 1.793281
9.330000 3.000000 0.680000 8.888144
0.320000 3.800000 0.078200 0.046614
7.920000 9.100000 1.408100 45.159539
7.670000 0.600000 0.147000 0.331787
2.300000 0.870000 0.193100 0.178791
9.600000 8.190000 1.468600 51.398585
1.160000 6.950000 0.276900 1.073646
4.090000 1.640000 0.360800 1.116149
0.590000 1.610000 0.131500 0.057922
3.610000 1.020000 0.234400 0.405847
0.380000 3.820000 0.092500 0.065566
4.860000 7.850000 0.974600 16.739777
8.000000 8.460000 1.370100 41.219464
4.730000 5.080000 0.815900 8.716434
0.400000 0.740000 0.083100 0.011148
8.620000 0.510000 0.125600 0.272030
5.360000 6.920000 0.998900 16.531216
1.240000 1.970000 0.247500 0.271972
0.080000 4.560000 0.019900 0.003616
1.920000 1.990000 0.325700 0.553087
2.650000 3.970000 0.519700 2.452997
6.760000 3.590000 0.748700 8.245071
7.710000 0.290000 0.071800 0.079534
4.180000 6.250000 0.819200 9.601714
3.710000 0.550000 0.132000 0.130093
0.250000 5.730000 0.061800 0.043795
6.000000 5.480000 0.953700 13.944260
2.860000 8.900000 0.648300 7.706443
3.670000 3.290000 0.577400 3.100901
5.680000 4.690000 0.852400 10.115232
0.570000 2.930000 0.134900 0.107730
4.560000 9.590000 0.973600 19.441923
5.080000 1.770000 0.397300 1.660706
1.730000 5.810000 0.395500 1.863929
8.910000 4.660000 0.975200 18.390060
3.900000 4.450000 0.691300 5.338131
8.330000 5.500000 1.082300 22.256499
0.070000 6.790000 0.017500 0.004137
7.600000 8.900000 1.362300 41.015509
8.750000 1.150000 0.277400 1.353097
9.170000 8.690000 1.486700 52.664093
9.040000 2.530000 0.582000 6.261515
6.600000 0.510000 0.124900 0.206375
2.520000 6.970000 0.562900 4.586500
7.440000 9.680000 1.390500 44.694064
5.630000 2.580000 0.554800 3.687643
6.940000 6.040000 1.073900 20.030598
3.210000 1.040000 0.235500 0.367025
6.390000 8.440000 1.200900 28.919532
2.610000 3.720000 0.503700 2.189691
7.770000 1.090000 0.262300 1.074525
5.420000 7.240000 1.022800 17.927621
8.380000 0.370000 0.091500 0.140255
0.080000 0.890000 0.019500 0.000680
9.060000 0.280000 0.069500 0.087421
6.490000 4.460000 0.866600 11.240532
8.900000 6.140000 1.191500 29.173126
2.830000 0.230000 0.056300 0.017961
1.100000 7.750000 0.264500 1.090584
6.490000 7.950000 1.185000 27.242676
9.580000 0.030000 0.007500 0.001076
0.140000 7.610000 0.034800 0.018473
0.800000 5.080000 0.191500 0.375081
4.820000 9.930000 1.024900 22.373290
6.760000 0.000000 0.000000 0.000000
7.560000 9.020000 1.365700 41.469663
9.460000 0.790000 0.193200 0.707519
8.640000 4.040000 0.865400 13.807219
0.920000 6.500000 0.221300 0.639956
9.670000 5.450000 1.120500 26.712340
6.120000 2.560000 0.559400 4.032004
1.000000 6.080000 0.238900 0.698895
4.130000 6.330000 0.815600 9.576254
8.530000 9.430000 1.491000 53.338294
0.220000 2.550000 0.053800 0.014769
2.110000 9.730000 0.495800 4.845467
1.760000 3.160000 0.362900 0.913582
9.040000 9.220000 1.521400 56.361638
7.780000 6.710000 1.197700 27.825440
1.050000 3.970000 0.242800 0.477489
7.150000 3.750000 0.784200 9.549061
8.120000 9.640000 1.463800 51.018503
9.840000 0.300000 0.074400 0.109019
7.930000 8.260000 1.348300 39.256425
7.080000 3.370000 0.719400 7.837349
1.140000 6.670000 0.271800 0.993099
4.910000 8.940000 1.015900 20.199324
4.260000 0.190000 0.047000 0.018797
1.220000 7.180000 0.290900 1.224972
8.610000 4.140000 0.881900 14.346697
7.820000 8.630000 1.365900 40.992327
3.210000 8.830000 0.716400 9.418012
6.130000 9.290000 1.206500 30.840323
0.020000 0.140000 0.004800 0.000007
0.450000 9.710000 0.111200 0.240123
8.200000 3.680000 0.794400 10.982851
5.440000 4.490000 0.816200 8.880744
9.840000 9.420000 1.603900 66.081567
7.720000 2.300000 0.525800 4.377196
7.740000 3.990000 0.837600 11.758898
9.320000 1.050000 0.254700 1.213139
4.590000 8.810000 0.961300 17.660476
4.890000 1.270000 0.294200 0.862586
8.870000 4.460000 0.941400 16.952178
3.490000 9.160000 0.773800 11.441659
3.780000 2.800000 0.530400 2.508385
4.230000 6.730000 0.844600 10.817354
4.020000 4.860000 0.730100 6.353920
0.440000 5.880000 0.107900 0.137024
8.110000 9.020000 1.421500 46.247449
4.850000 2.500000 0.524900 2.892750
0.340000 6.980000 0.083900 0.098420
2.780000 3.530000 0.514800 2.253125
0.720000 5.540000 0.173800 0.336068
8.740000 0.260000 0.064500 0.072759
9.210000 2.990000 0.677000 8.701086
1.350000 8.280000 0.322600 1.735913
6.370000 0.480000 0.117700 0.176612
5.960000 6.690000 1.048900 18.603285
1.940000 0.720000 0.160200 0.103680
5.960000 8.400000 1.145900 25.675149
0.120000 7.470000 0.029900 0.013338
1.930000 5.640000 0.434200 2.199453
2.850000 9.250000 0.649200 8.009637
6.000000 5.710000 0.974900 14.847300
1.920000 0.650000 0.146400 0.085093
6.110000 4.300000 0.829000 9.750851
3.800000 5.430000 0.734000 6.781708
5.010000 4.570000 0.795800 8.102328
5.070000 7.240000 0.979100 16.092395
3.420000 0.290000 0.070900 0.034445
4.360000 5.820000 0.822600 9.323140
7.670000 0.460000 0.113200 0.196835
6.670000 8.280000 1.224300 30.138191
3.210000 3.540000 0.560500 2.832370
2.090000 4.360000 0.445500 1.852982
1.530000 2.660000 0.313000 0.575524
6.270000 7.590000 1.139400 24.153071
7.030000 7.450000 1.205100 28.058184
3.870000 5.580000 0.749700 7.252201
2.510000 2.330000 0.402500 1.046550
3.250000 8.180000 0.716000 8.783791
9.290000 3.500000 0.777300 11.697158
3.310000 0.810000 0.188600 0.239393
3.520000 2.370000 0.463500 1.734277
3.520000 3.030000 0.541300 2.569331
4.240000 3.930000 0.679400 5.033091
6.470000 1.010000 0.241900 0.761970
8.660000 1.150000 0.277300 1.338237
3.640000 3.250000 0.571400 3.006764
3.770000 7.470000 0.795100 10.190628
2.020000 2.780000 0.385200 0.967313
6.680000 8.610000 1.244100 31.925300
2.750000 4.750000 0.561600 3.313484
2.060000 5.100000 0.452700 2.192465
0.380000 3.420000 0.092200 0.058352
1.690000 4.720000 0.378000 1.399498
2.350000 1.680000 0.322200 0.569108
0.780000 3.360000 0.182400 0.226834
1.790000 8.260000 0.420600 2.960585
4.150000 8.060000 0.871500 13.251174
7.360000 9.690000 1.381600 43.991683
9.300000 0.210000 0.052200 0.050689
1.500000 1.670000 0.263000 0.293049
1.670000 9.430000 0.397400 3.003361
4.770000 9.200000 1.000100 19.944000
6.480000 8.590000 1.219400 30.312125
2.460000 9.310000 0.569000 6.147125
1.040000 3.600000 0.238500 0.419342
9.310000 3.130000 0.705700 9.579549
3.050000 0.960000 0.218100 0.298603
7.550000 4.150000 0.858500 12.183565
0.550000 1.980000 0.126600 0.064884
8.840000 6.840000 1.275200 34.404728
8.350000 8.410000 1.396600 43.589889
5.970000 9.500000 1.192100 30.417428
8.910000 3.630000 0.796600 11.871617
7.900000 6.510000 1.184200 27.129637
4.970000 7.340000 0.970300 15.871141
2.980000 9.530000 0.677700 9.000164
8.190000 3.790000 0.813400 11.548258
3.730000 7.280000 0.784100 9.681886
0.250000 2.230000 0.060600 0.016460
5.660000 4.980000 0.881300 11.051057
3.260000 5.390000 0.658000 5.211265
1.450000 2.800000 0.304100 0.561082
1.080000 9.930000 0.262300 1.370192
4.990000 6.620000 0.939300 13.856922
4.590000 9.070000 0.967500 18.327764
0.900000 5.450000 0.214900 0.507271
6.910000 9.220000 1.303400 37.092056
8.520000 8.760000 1.439600 47.755011
4.190000 5.240000 0.771400 7.549868
9.820000 4.770000 1.014100 21.664783
8.220000 8.580000 1.399000 43.858656
3.240000 5.320000 0.652700 5.069289
1.540000 2.190000 0.297000 0.448415
9.560000 5.560000 1.134000 27.221969
5.270000 1.850000 0.414800 1.879452
8.520000 1.870000 0.439000 3.327999
8.040000 4.360000 0.904800 14.377283
1.540000 2.940000 0.322200 0.662424
6.730000 0.230000 0.057000 0.043745
7.040000 5.420000 1.012300 17.238749
6.740000 1.000000 0.240000 0.781248
4.050000 0.930000 0.217600 0.389200
5.970000 4.510000 0.848300 10.198927
4.940000 5.740000 0.882500 11.137702
5.940000 9.330000 1.181700 29.444114
0.340000 1.240000 0.078400 0.015558
9.410000 5.470000 1.115800 25.938479
0.090000 6.710000 0.022400 0.006748
9.270000 4.090000 0.885600 15.399005
1.740000 2.990000 0.354800 0.833682
6.430000 5.690000 1.004400 16.346933
6.270000 6.810000 1.087200 20.641104
7.540000 4.160000 0.859800 12.212689
4.370000 0.310000 0.076100 0.050650
3.170000 7.860000 0.696800 8.004081
2.900000 5.260000 0.599500 4.141203
7.660000 9.960000 1.431300 48.734429
3.310000 4.080000 0.605900 3.646341
4.960000 3.660000 0.694200 5.632216
4.960000 6.190000 0.912400 12.486901
3.680000 2.590000 0.499300 2.130603
2.760000 4.570000 0.557300 3.168538
3.730000 7.720000 0.793800 10.428987
7.660000 6.400000 1.157600 25.273231
9.580000 9.020000 1.547900 59.460563
9.480000 8.100000 1.451500 49.613241
7.100000 7.680000 1.228800 29.791604
6.140000 9.540000 1.217600 32.049500
4.240000 0.840000 0.198600 0.337936
6.340000 9.970000 1.261700 35.858389
6.010000 7.410000 1.100200 21.835111
7.500000 1.870000 0.434700 2.884051
7.800000 1.160000 0.278400 1.216357
2.720000 9.790000 0.626200 7.846149
3.510000 6.770000 0.735900 7.946830
9.180000 8.130000 1.434600 47.628514
3.000000 8.290000 0.670000 7.729790
6.820000 1.020000 0.244700 0.821951
2.160000 4.250000 0.454900 1.899625
2.450000 1.030000 0.224900 0.261000
5.840000 7.620000 1.092600 21.702431
9.190000 4.060000 0.878900 15.038340
5.810000 2.450000 0.534600 3.499543
3.900000 9.170000 0.849800 13.968900
8.980000 1.290000 0.310100 1.736372
2.120000 8.710000 0.493800 4.318205
5.730000 7.000000 1.045100 18.676658
1.560000 0.090000 0.022200 0.001534
3.980000 3.490000 0.618500 3.822317
7.020000 4.230000 0.854700 11.440927
7.500000 9.020000 1.359300 40.955048
4.220000 6.130000 0.819500 9.499047
3.180000 6.190000 0.668100 5.979118
9.510000 8.790000 1.521500 56.547839
1.880000 9.500000 0.444400 3.793141
2.220000 5.980000 0.494000 3.038171
3.510000 2.620000 0.494900 2.033262
9.930000 1.030000 0.250500 1.249479
2.050000 1.140000 0.235200 0.248771
4.010000 3.680000 0.639100 4.193287
2.840000 3.090000 0.492900 1.923102
7.460000 9.840000 1.401300 45.928990
5.380000 7.190000 1.015400 17.545292
2.840000 2.250000 0.415700 1.184496
4.340000 5.310000 0.792100 8.132934
4.470000 1.420000 0.322300 0.956011
7.390000 1.530000 0.360600 1.944977
8.970000 2.230000 0.518500 4.907120
6.730000 1.770000 0.409600 2.301947
9.360000 0.040000 0.010000 0.001868
2.160000 9.320000 0.505100 4.826033
7.030000 5.340000 1.002400 16.800271
7.520000 5.520000 1.049000 19.463234
9.650000 1.370000 0.329500 2.106362
7.520000 8.670000 1.339000 38.848760
1.210000 6.470000 0.287000 1.076209
7.020000 2.260000 0.512200 3.794461
4.430000 5.550000 0.816100 8.945452
6.460000 4.730000 0.899600 12.288421
3.900000 4.160000 0.670600 4.836867
7.150000 4.190000 0.852900 11.535030
9.380000 2.490000 0.575700 6.341223
8.750000 4.940000 1.015200 19.848529
6.380000 0.780000 0.188700 0.456021
4.340000 6.770000 0.861600 11.378691
1.080000 8.960000 0.261400 1.228896
9.070000 4.540000 0.959200 17.983690
2.420000 3.300000 0.460000 1.642200
5.020000 5.240000 0.854400 9.990080
4.510000 9.100000 0.954800 17.852770
0.000000 4.650000 0.000000 0.000000
9.610000 9.880000 1.623700 68.521083
7.390000 0.320000 0.079100 0.092555
5.620000 3.860000 0.750200 7.292400
6.340000 2.420000 0.536400 3.806279
8.700000 9.300000 1.497500 53.865112
6.840000 9.200000 1.293900 36.379806
1.080000 7.430000 0.259500 1.006100
0.490000 7.640000 0.120500 0.222003
3.770000 0.950000 0.220600 0.373629
6.510000 2.630000 0.577900 4.561458
8.210000 5.010000 1.008800 18.693203
0.030000 0.840000 0.007400 0.000093
7.350000 2.990000 0.656300 6.646439
9.620000 0.980000 0.238400 1.096845
6.020000 7.420000 1.101900 21.934490
1.380000 5.270000 0.319400 1.096387
3.050000 5.750000 0.636200 5.063759
8.520000 3.470000 0.761500 10.374036
9.170000 2.120000 0.495800 4.575494
7.100000 5.850000 1.064200 19.690155
0.220000 5.220000 0.054400 0.030919
2.970000 4.440000 0.582100 3.443377
5.840000 4.400000 0.828400 9.506183
3.140000 6.700000 0.672300 6.464222
8.430000 3.140000 0.698400 8.562576
2.380000 8.270000 0.546000 5.047914
3.340000 0.060000 0.014900 0.001490
8.650000 7.780000 1.363400 40.808081
7.790000 1.490000 0.353000 1.960511
2.620000 4.290000 0.527400 2.670614
9.240000 1.710000 0.405900 3.072748
7.920000 8.700000 1.380400 42.297555
4.190000 1.740000 0.380700 1.277335
5.320000 0.080000 0.019900 0.004224
1.600000 0.320000 0.075600 0.018489
6.370000 8.390000 1.195900 28.536613
5.870000 8.870000 1.154200 26.973417
0.300000 4.170000 0.073600 0.045241
2.150000 4.910000 0.466100 2.257865
1.700000 2.330000 0.323700 0.573307
5.390000 0.710000 0.171300 0.317661
4.610000 3.550000 0.663000 4.842297
0.860000 2.710000 0.195200 0.212628
4.610000 4.210000 0.732700 6.323691
4.590000 9.110000 0.968400 18.430525
2.500000 6.120000 0.548400 3.865427
7.360000 2.400000 0.543100 4.476512
4.880000 8.190000 0.989000 17.828925
9.280000 8.390000 1.466900 50.793080
0.830000 5.090000 0.198300 0.403366
2.300000 7.100000 0.520900 3.970522
4.030000 5.250000 0.753500 7.115744
6.080000 5.530000 0.964200 14.417107
4.980000 8.750000 1.021400 20.121976
3.990000 1.090000 0.251300 0.514788
0.960000 3.510000 0.221300 0.351219
9.500000 7.430000 1.379500 43.436608
4.260000 5.320000 0.783800 7.918701
9.800000 0.300000 0.074400 0.108569
1.360000 6.260000 0.319500 1.294851
1.470000 5.240000 0.338100 1.224850
3.770000 5.480000 0.732300 6.778977
0.330000 0.410000 0.060600 0.003654
0.040000 8.310000 0.010000 0.001658
1.680000 5.440000 0.382600 1.636192
7.580000 7.220000 1.232200 29.976650
8.020000 6.090000 1.143300 24.931273
0.700000 3.350000 0.164900 0.184371
7.650000 8.980000 1.372600 41.974722
8.470000 1.850000 0.434500 3.239884
7.040000 4.230000 0.855300 11.484019
0.560000 9.160000 0.137800 0.348182
6.370000 2.190000 0.492400 3.195796
4.990000 3.940000 0.728900 6.390723
1.070000 2.080000 0.224700 0.227385
8.780000 9.070000 1.486900 52.629950
8.210000 9.610000 1.471300 51.671854
0.980000 6.460000 0.235000 0.717901
3.430000 5.320000 0.679800 5.574096
0.110000 6.680000 0.027400 0.010020
2.310000 2.630000 0.409100 1.105733
8.590000 8.850000 1.452800 49.090617
9.750000 0.900000 0.219600 0.942175
3.370000 9.040000 0.749500 10.574854
7.480000 9.740000 1.398400 45.470926
6.310000 1.220000 0.288800 1.063504
0.230000 8.710000 0.057100 0.056837
0.720000 8.870000 0.176200 0.551694
0.930000 3.660000 0.215800 0.347230
5.120000 6.400000 0.942400 13.766179
3.770000 3.820000 0.632500 4.048174
9.590000 4.910000 1.032300 22.104406
8.910000 4.550000 0.957200 17.648474
7.450000 8.210000 1.300400 35.371052
7.040000 7.780000 1.230400 29.969690
1.270000 1.750000 0.242300 0.240809
8.940000 6.380000 1.224300 31.244491
7.820000 1.770000 0.414600 2.726801
1.870000 5.310000 0.419100 1.933729
7.520000 6.260000 1.134000 23.775426
5.150000 3.120000 0.629500 4.558305
6.570000 7.450000 1.161400 25.290930
0.560000 3.260000 0.133500 0.117073
4.980000 0.180000 0.044600 0.019806
7.860000 1.650000 0.388600 2.402274
0.100000 5.560000 0.024900 0.006888
1.970000 9.600000 0.464600 4.192815
9.190000 0.740000 0.181100 0.603994
4.570000 1.450000 0.329200 1.019342
5.330000 1.760000 0.397700 1.739570
0.110000 9.610000 0.027400 0.014452
0.000000 2.400000 0.000000 0.000000
4.250000 7.780000 0.880500 13.191027
0.300000 3.100000 0.073100 0.033209
8.700000 2.050000 0.478700 4.049594
2.420000 0.560000 0.131000 0.084244
3.040000 7.960000 0.673800 7.540378
7.010000 5.970000 1.071300 19.957769
2.590000 1.270000 0.269500 0.404056
2.920000 0.770000 0.178100 0.188946
6.710000 9.830000 1.306600 38.630656
6.090000 3.340000 0.691300 6.369821
5.520000 8.750000 1.101000 23.920617
8.340000 6.850000 1.247700 31.755082
4.820000 8.520000 0.990000 18.387864
8.100000 1.950000 0.454600 3.402310
4.990000 0.930000 0.220600 0.490494
9.130000 5.790000 1.153100 27.412363
8.020000 2.470000 0.562600 5.216499
3.670000 0.080000 0.019900 0.002904
7.310000 3.150000 0.684900 7.242642
6.300000 5.980000 1.022300 17.120153
2.780000 2.580000 0.445700 1.421377
3.950000 3.240000 0.590500 3.366660
0.260000 3.890000 0.063900 0.031781
7.680000 7.570000 1.270700 32.834842
7.640000 8.050000 1.306200 35.708997
2.950000 6.690000 0.638800 5.782225
0.450000 0.180000 0.039600 0.001480
7.270000 3.270000 0.705600 7.684222
5.150000 9.340000 1.064500 23.189527
6.130000 0.430000 0.105500 0.136756
5.910000 4.740000 0.871600 10.883727
3.020000 8.820000 0.679400 8.420854
3.710000 6.910000 0.771700 8.972769
5.780000 1.800000 0.409500 1.992930
9.920000 8.960000 1.567200 61.951716
4.980000 2.960000 0.600300 3.991681
0.990000 4.820000 0.233500 0.531591
9.070000 3.710000 0.813700 12.612316
6.870000 4.060000 0.824600 10.378667
4.350000 3.810000 0.675500 4.981502
9.270000 5.810000 1.161100 28.136399
7.970000 0.820000 0.199500 0.635885
5.590000 4.650000 0.842600 9.754739
9.350000 1.320000 0.317500 1.895404
3.240000 9.700000 0.731100 10.707077
2.270000 7.670000 0.519300 4.240555
2.700000 5.760000 0.578100 4.108757
1.100000 0.540000 0.114600 0.031016
8.130000 2.100000 0.486700 3.924080
9.510000 8.390000 1.482900 52.638575
9.390000 5.250000 1.081500 24.127994
2.090000 3.150000 0.410600 1.213233
0.960000 5.710000 0.229100 0.603759
4.480000 5.260000 0.803900 8.432789
1.650000 5.000000 0.372900 1.434415
9.950000 0.010000 0.002500 0.000124
1.240000 9.010000 0.298600 1.614754
7.990000 3.770000 0.806100 11.093562
5.590000 7.570000 1.060000 20.046190
6.330000 2.220000 0.497900 3.251351
8.800000 3.690000 0.806000 12.038951
9.900000 4.110000 0.899200 16.839911
2.800000 8.540000 0.633200 7.063215
8.510000 1.430000 0.341200 1.996673
0.100000 3.550000 0.024800 0.004375
7.880000 9.660000 1.439300 48.816010
2.130000 5.370000 0.469400 2.477702
4.700000 4.250000 0.743000 6.600438
9.000000 6.640000 1.259600 33.638979
0.490000 2.530000 0.116000 0.068775
6.850000 2.790000 0.612300 5.391915
2.400000 7.130000 0.541000 4.312454
5.500000 7.710000 1.055500 20.028124
3.160000 8.680000 0.705100 8.969363
6.110000 6.450000 1.045500 18.315927
0.850000 0.450000 0.093900 0.016304
8.280000 7.140000 1.274500 33.533396
7.310000 5.950000 1.087700 21.080780
0.470000 0.340000 0.064900 0.004641
4.160000 3.570000 0.638600 4.220944
5.480000 4.070000 0.770200 7.675514
7.080000 4.410000 0.882900 12.406341
6.690000 9.790000 1.302300 38.229320
1.700000 7.080000 0.396400 2.260966
5.590000 4.790000 0.857300 10.217649
0.250000 9.370000 0.062100 0.072230
8.490000 4.280000 0.902900 14.932203
7.700000 8.410000 1.338600 38.544596
9.870000 3.830000 0.846900 14.791954
4.740000 4.660000 0.783200 7.689339
0.990000 6.460000 0.237300 0.732041
2.330000 1.710000 0.325000 0.578760
0.030000 1.530000 0.007500 0.000170
8.970000 3.910000 0.848400 13.656734
5.760000 9.530000 1.162800 28.770918
0.640000 0.710000 0.112000 0.022644
8.090000 2.330000 0.534500 4.732186
8.070000 6.380000 1.179700 27.085957
3.370000 2.070000 0.416000 1.307090
0.780000 2.640000 0.178500 0.172379
0.580000 5.380000 0.140900 0.214208
4.000000 6.540000 0.804900 9.485074
4.940000 6.410000 0.922300 13.033703
1.540000 3.480000 0.333300 0.818993
3.530000 2.810000 0.518200 2.291817
2.690000 7.260000 0.598800 5.417658
7.510000 0.550000 0.134900 0.273672
6.760000 0.210000 0.052100 0.036688
5.270000 9.650000 1.091800 25.159763
1.180000 3.710000 0.267800 0.547807
9.510000 2.170000 0.508000 4.979455
9.930000 7.740000 1.439000 49.338740
2.320000 9.990000 0.542400 5.966239
6.190000 5.500000 0.969100 14.676110
4.590000 0.740000 0.176900 0.289412
2.090000 6.150000 0.470600 2.816009
5.330000 4.570000 0.817700 8.865645
6.910000 1.750000 0.406300 2.322290
7.850000 0.490000 0.120500 0.228304
5.900000 6.760000 1.047700 18.593466
0.850000 2.020000 0.185600 0.146521
6.420000 3.770000 0.767000 8.379549
3.210000 6.250000 0.674400 6.151953
0.730000 5.400000 0.175900 0.335833
9.980000 2.760000 0.635700 8.240974
4.890000 2.680000 0.554800 3.293703
9.100000 8.250000 1.440600 48.098023
0.800000 8.400000 0.195000 0.640400
5.390000 9.310000 1.100600 24.948997
8.990000 0.720000 0.176300 0.559467
9.570000 4.230000 0.915600 16.997046
5.810000 6.930000 1.049400 18.815269
9.670000 6.280000 1.242000 33.879346
3.370000 3.690000 0.586500 3.243256
6.790000 7.810000 1.207800 28.500775
9.200000 1.180000 0.284900 1.500326
0.610000 2.120000 0.139900 0.085008
5.090000 2.960000 0.603700 4.107964
0.560000 1.310000 0.121900 0.041096
9.300000 6.300000 1.229800 32.306689
5.900000 8.060000 1.122300 23.857419
4.650000 9.540000 0.987900 19.983423
0.290000 1.200000 0.067600 0.011143
2.270000 5.200000 0.492400 2.667515
3.420000 9.240000 0.761400 11.147712
1.450000 6.480000 0.339900 1.518440
8.470000 4.860000 0.994700 18.504613
4.670000 8.750000 0.972800 18.033676
7.750000 7.790000 1.295000 34.747440
3.600000 3.440000 0.586200 3.226929
1.030000 8.100000 0.248800 1.007022
8.550000 6.030000 1.161700 26.811473
3.440000 7.130000 0.732300 8.195485
4.760000 5.380000 0.840300 9.572641
4.500000 0.050000 0.012500 0.001398
3.910000 5.950000 0.770500 8.047812
0.690000 7.650000 0.168400 0.434981
1.650000 9.680000 0.393400 3.019978
8.990000 9.460000 1.536000 58.067227
9.340000 2.960000 0.672100 8.683272
6.370000 1.580000 0.367400 1.749879
0.040000 0.640000 0.009800 0.000124
6.210000 0.220000 0.054500 0.036908
6.150000 0.850000 0.204600 0.517749
9.720000 6.300000 1.246700 34.295190
6.940000 2.400000 0.539200 4.177016
4.480000 5.640000 0.826900 9.315689
1.910000 2.320000 0.347600 0.686095
1.290000 8.130000 0.308700 1.559853
5.630000 0.850000 0.203900 0.470857
0.430000 3.930000 0.104400 0.085935
6.250000 4.870000 0.905500 12.295695
3.760000 4.840000 0.699900 5.682880
7.980000 4.870000 0.980600 17.167840
6.180000 6.010000 1.015500 16.764759
0.160000 5.410000 0.039700 0.017057
9.620000 8.770000 1.527600 57.310234
0.930000 5.320000 0.221400 0.526084
6.570000 5.070000 0.946100 14.063883
3.950000 5.840000 0.771400 7.979531
3.200000 2.110000 0.415400 1.258945
2.530000 4.940000 0.531900 3.022939
2.860000 1.740000 0.350600 0.786242
0.110000 1.280000 0.026900 0.001854
4.320000 3.860000 0.678400 5.032020
2.000000 7.060000 0.459600 3.050354
2.880000 0.180000 0.044300 0.011302
4.250000 2.850000 0.558100 3.032371
2.440000 7.080000 0.548400 4.407290
3.310000 6.340000 0.692900 6.605327
9.110000 6.740000 1.277300 35.045243
4.620000 7.910000 0.941300 15.530890
4.440000 6.330000 0.857000 10.783816
7.580000 7.180000 1.228600 29.724699
1.190000 0.470000 0.103600 0.026758
9.220000 9.620000 1.568900 61.855509
5.340000 5.510000 0.903800 11.820220
2.930000 5.900000 0.620100 4.882748
7.500000 8.020000 1.291200 34.526613
5.030000 3.430000 0.668100 5.167138
1.030000 1.770000 0.210000 0.172935
5.470000 8.320000 1.077800 22.020842
4.900000 3.720000 0.698400 5.684022
1.290000 9.540000 0.310900 1.852697
7.270000 9.740000 1.373400 43.442897
2.170000 6.960000 0.493600 3.487100
4.510000 4.420000 0.744100 6.592215
7.310000 2.500000 0.562500 4.783711
8.540000 9.730000 1.512800 55.929341
1.420000 6.600000 0.333800 1.489929
4.320000 6.410000 0.844700 10.489493
7.000000 8.690000 1.284900 34.838406
3.960000 0.890000 0.208600 0.349412
5.740000 0.710000 0.171700 0.339690
1.770000 9.200000 0.419100 3.265428
0.060000 5.780000 0.015000 0.002587
4.320000 8.990000 0.920400 16.313443
7.240000 1.120000 0.268300 1.049258
0.110000 0.270000 0.024100 0.000330
0.700000 3.720000 0.166000 0.206966
8.230000 0.580000 0.142400 0.333988
7.850000 5.010000 0.995900 17.608726
1.860000 3.030000 0.373900 0.949056
4.600000 5.000000 0.797900 8.160042
9.600000 8.680000 1.517600 56.237677
2.830000 5.330000 0.590200 4.040025
6.770000 9.770000 1.311900 38.871039
